text,tokenized,cluster
th depressi ditipu seseorng puluhan juta berkedok bisnis menikmati uang puluhan juta aku dikhianati aku yang bodoh maaf gabisa bnyak crta setahun aku brusaha bangkit orang semoga kezaliman jadi jalan lancarnya rezeki tapi knytaanya stelah kejadian hidup malah smakin hancur income menyusut kerjaan sepi sedagkan dia malah tmbh usaha semakin sukses apa mksd ini ssmua allah,th depressi ditipu seseorng puluhan juta berkedok bisnis menikmati uang puluhan juta aku dikhianati aku yang bodoh maaf gabisa bnyak crta setahun aku brusaha bangkit orang semoga kezaliman jadi jalan lancarnya rezeki tapi knytaanya stelah kejadian hidup malah smakin hancur income menyusut kerjaan sepi sedagkan dia malah tmbh usaha semakin sukses apa mksd ini ssmua allah,2
sih orang sekelilingku seumuran hal apapun kyak ingin menjatuhkanku kyak suka juga tidak mengusik dari tidak lingkaran deket seumuran kebanyakan tua situ ngrasa nyaman ngrasa hargai ngrasa anggap pemikiran jauh lebih sejalan seumuran pengecut munafik yang sok sekarang  punya teman diriku aneh tidak punya teman yang seumuran,sih orang sekelilingku seumuran hal apapun kyak ingin menjatuhkanku kyak suka juga tidak mengusik dari tidak lingkaran deket seumuran kebanyakan tua situ ngrasa nyaman ngrasa hargai ngrasa anggap pemikiran jauh lebih sejalan seumuran pengecut munafik yang sok sekarang punya teman diriku aneh tidak punya teman yang seumuran,2
aduh teman ketakutan rencana besok malam jumpai dokter untuk diagnosis keadaanku untuk surat rujukan rs gimana dokternya ngeliat terlihat dibilang gapapa sedih gelisah pikiran saja mah mental asli kacau di klian pertama kli brobat sesudah temui psikiater apa perlu surat rujukan iya faskes aduh ribet sama yang disuru ibadah ibadah melihat more,aduh teman ketakutan rencana besok malam jumpai dokter untuk diagnosis keadaanku untuk surat rujukan rs gimana dokternya ngeliat terlihat dibilang gapapa sedih gelisah pikiran saja mah mental asli kacau di klian pertama kli brobat sesudah temui psikiater apa perlu surat rujukan iya faskes aduh ribet sama yang disuru ibadah ibadah melihat more,2
lah bingung lupa sorg asn dagang jga pnya istri akhir semngt hilang aku coba berzikir lakukan kemarin komunikasi mantan hnya ngobrol ada niatan lain senang ketemu sosmed kemudian los contak bisa diinbox sbnarnya hanya ngobrol ma mantan  beda yaa padahal  niat apapun jatuh cinta tidak masing sudah pnya pasangan,lah bingung lupa sorg asn dagang jga pnya istri akhir semngt hilang aku coba berzikir lakukan kemarin komunikasi mantan hnya ngobrol ada niatan lain senang ketemu sosmed kemudian los contak bisa diinbox sbnarnya hanya ngobrol ma mantan beda yaa padahal niat apapun jatuh cinta tidak masing sudah pnya pasangan,2
depresi hampir akibat pribadi orang ceria banyak pacar ku apalahdaya akibat depresi badang turung drastis badan kurus pucat muka tua akibat depresi mengurung di kamar di kamar jadi stress hidup bebas tersiksa skali hidupku keluar fibio sosial teman keluar rumah teman main padahal aku keluar rumah tamba stress aku fobia sosial,depresi hampir akibat pribadi orang ceria banyak pacar ku apalahdaya akibat depresi badang turung drastis badan kurus pucat muka tua akibat depresi mengurung di kamar di kamar jadi stress hidup bebas tersiksa skali hidupku keluar fibio sosial teman keluar rumah teman main padahal aku keluar rumah tamba stress aku fobia sosial,2
assalamualaikum postingan teman curhat menyerah ya berhak bahagia tema kontenku berjuang kesehatan mental melawan depresi teman mengikuti akan sharing terkait kesehatan mental dan bagaimana menghadapinya semoga dengan semua ada banyak belajar mengendelikan tangki emosi kita agar penuh mengangkat tema karena berdasar pengalaman pribadi yang bangkit ketepurukkan,assalamualaikum postingan teman curhat menyerah ya berhak bahagia tema kontenku berjuang kesehatan mental melawan depresi teman mengikuti akan sharing terkait kesehatan mental dan bagaimana menghadapinya semoga dengan semua ada banyak belajar mengendelikan tangki emosi kita agar penuh mengangkat tema karena berdasar pengalaman pribadi yang bangkit ketepurukkan,2
sharing keponakan cewek usia thnan lulus pariwisata kelakuannya gedek orang tuanya kerja buat nyuci bajunya harus debat sama ibunya kerjaanya dikamar nonton drama korea bikin syok neneknya aku cerita pas main kerumah aku suka ngambil uang buat jajan beli kuota uangnya masalah caranya ngambil izin mencuri bikin ibu aku sedih bingung mau negur langsung ke orang tuanya,sharing keponakan cewek usia thnan lulus pariwisata kelakuannya gedek orang tuanya kerja buat nyuci bajunya harus debat sama ibunya kerjaanya dikamar nonton drama korea bikin syok neneknya aku cerita pas main kerumah aku suka ngambil uang buat jajan beli kuota uangnya masalah caranya ngambil izin mencuri bikin ibu aku sedih bingung mau negur langsung ke orang tuanya,2
ngeliat kondisi jadi ragu kuliah kuliah banyak nganggur gaji sedikit bhkn dapat kerja berpikir positif kuliah dapat ilmu wawasan yang luas kan ujungnya kerja orang tua suruh nikah karena siap kesini bingung mending nikah tapi takut jadi janda mikir kuliah tapi orang tua tidak mendukung aku pun sudah ragu jgsaran kakak abg,ngeliat kondisi jadi ragu kuliah kuliah banyak nganggur gaji sedikit bhkn dapat kerja berpikir positif kuliah dapat ilmu wawasan yang luas kan ujungnya kerja orang tua suruh nikah karena siap kesini bingung mending nikah tapi takut jadi janda mikir kuliah tapi orang tua tidak mendukung aku pun sudah ragu jgsaran kakak abg,2
terkadang merasa langkah kita ambil cukup tapi sebenarnya bukanlah kecilnya langkah seberapa konsisten bertahan berjuang hari keluarga usaha apa jika dengan penuh cinta dan ketulusan punya dampak luar teruslah melangkah kesehatanmentaliburumahtangga katamotivasiuntukiburumahtangga caramengatasiburnoutiburumahtangga tipskesehatanmentaluntukiburumahtanggayangtidakbekerja,terkadang merasa langkah kita ambil cukup tapi sebenarnya bukanlah kecilnya langkah seberapa konsisten bertahan berjuang hari keluarga usaha apa jika dengan penuh cinta dan ketulusan punya dampak luar teruslah melangkah kesehatanmentaliburumahtangga katamotivasiuntukiburumahtangga caramengatasiburnoutiburumahtangga tipskesehatanmentaluntukiburumahtanggayangtidakbekerja,2
teman omongannya ceplas ceplos bikit sakit hati enaknya diapain padahal sendiri mau ngomong mikir kira nyakitin orang kok ya orang ngomong disaring tidak tahu salah kita apa tiba didiemin giliran berdua teman giliran teman lain seperti gakenal mulutnya bercanda pedes astaghfirullah tipe orang lebih milih diam adu mulut dalem hatiku nyesek,teman omongannya ceplas ceplos bikit sakit hati enaknya diapain padahal sendiri mau ngomong mikir kira nyakitin orang kok ya orang ngomong disaring tidak tahu salah kita apa tiba didiemin giliran berdua teman giliran teman lain seperti gakenal mulutnya bercanda pedes astaghfirullah tipe orang lebih milih diam adu mulut dalem hatiku nyesek,2
berat susah memulainya dengan tekat saja terlepas kecemasa pelajari ilmu kecemasan dsb youtube cari teman bisa mengerti bisa mendapingi mulai latihan yakin kamu baik baik saja foto pergi ziarah dua kalinya tuban ndemak jarak tempuh kamu dan ke sunan muria sunan kudus sunan kali jaga aku ulangi ziarah mendo akan tidak meminta berziarah terimakasih,berat susah memulainya dengan tekat saja terlepas kecemasa pelajari ilmu kecemasan dsb youtube cari teman bisa mengerti bisa mendapingi mulai latihan yakin kamu baik baik saja foto pergi ziarah dua kalinya tuban ndemak jarak tempuh kamu dan ke sunan muria sunan kudus sunan kali jaga aku ulangi ziarah mendo akan tidak meminta berziarah terimakasih,2
curhat dsini tau jlan q dilema mempertahankan rumah tangga hati kuat kesal bohongi berulang kali suami selingkuh nafkah tidak q dengan layak q tidak bersyukur dbelakang q tidak pernh izin apapun slma q istrinya tidak pernh pendapat bicara sekarang smua q menanggungnya khilangan pekerjaannya punya hutang dimana q bingung kesal q gimna ingin pulang,curhat dsini tau jlan q dilema mempertahankan rumah tangga hati kuat kesal bohongi berulang kali suami selingkuh nafkah tidak q dengan layak q tidak bersyukur dbelakang q tidak pernh izin apapun slma q istrinya tidak pernh pendapat bicara sekarang smua q menanggungnya khilangan pekerjaannya punya hutang dimana q bingung kesal q gimna ingin pulang,2
salah tegas anak spy disiplintp blg galakemg salah seorang istri kerja salah hanya cerita info loker mau iba kan info habis nyari sana sini dapat sampai bela belain jalan kaki mky bkin cerita mnt info loker bukti iya ngasi info di salahin suami gr gr bkin cerita gtpdhl dy sama orang tua iya yang ngejar ngejar buat kerja suka ngungkit kalau ngasi uang beliin barang,salah tegas anak spy disiplintp blg galakemg salah seorang istri kerja salah hanya cerita info loker mau iba kan info habis nyari sana sini dapat sampai bela belain jalan kaki mky bkin cerita mnt info loker bukti iya ngasi info di salahin suami gr gr bkin cerita gtpdhl dy sama orang tua iya yang ngejar ngejar buat kerja suka ngungkit kalau ngasi uang beliin barang,2
sos fobia sosial kena attachment issue itu penyakit mental pasangan q balasnya seperti balas malam jam smpai jam siang balas n sakit hati n merasa worthless n ovt tdi malam baru sibuk teman atau cwe lain walau dia bilang kerja n kerjaan dia sibuk masa balas pesan q detik tidak bisa apa ini sbnere selingan sia ya sring ribut sudah sring udhan,sos fobia sosial kena attachment issue itu penyakit mental pasangan q balasnya seperti balas malam jam smpai jam siang balas n sakit hati n merasa worthless n ovt tdi malam baru sibuk teman atau cwe lain walau dia bilang kerja n kerjaan dia sibuk masa balas pesan q detik tidak bisa apa ini sbnere selingan sia ya sring ribut sudah sring udhan,2
sos fobia sosial kena attachment issue itu penyakit mental pasangan q balasnya seperti balas malam jam smpai jam siang balas n sakit hati n merasa worthless n ovt tdi malam baru sibuk teman atau cwe lain walau dia bilang kerja n kerjaan dia sibuk masa balas pesan q detik tidak bisa apa ini sbnere selingan sia ya sring ribut sudah sring udhan,sos fobia sosial kena attachment issue itu penyakit mental pasangan q balasnya seperti balas malam jam smpai jam siang balas n sakit hati n merasa worthless n ovt tdi malam baru sibuk teman atau cwe lain walau dia bilang kerja n kerjaan dia sibuk masa balas pesan q detik tidak bisa apa ini sbnere selingan sia ya sring ribut sudah sring udhan,2
asam lambung ada gejala kolesterol coba fashdu keluarin darahnya ketahuan darah lemaknya ngerasain kliyengan minum obat reda reda coba fashdu di urat kepala cari ahli fashdu jangan sembarangan bisa pakai jarum suntik ngeluarin biasanya pakai jarum suntik sekali pakai kecampur orang karena sudah merasakan manfaatnya berdasarkan hadist nabi gerd anxiety masih rasakan menemukan obat yang cocok,asam lambung ada gejala kolesterol coba fashdu keluarin darahnya ketahuan darah lemaknya ngerasain kliyengan minum obat reda reda coba fashdu di urat kepala cari ahli fashdu jangan sembarangan bisa pakai jarum suntik ngeluarin biasanya pakai jarum suntik sekali pakai kecampur orang karena sudah merasakan manfaatnya berdasarkan hadist nabi gerd anxiety masih rasakan menemukan obat yang cocok,2
laki blg awal ninggalin selang minggu tbtb ngomong bebas gamau putus gimana kondisi memungkinkan sibukk pendidikan kerja hari tidak waktu berkabar aku tipe orang butuh kabar tidak tiap jam dia sempat janji ajak ketemu aku bingung mau nunggu gaa kabar  mana lagi ldr gnii takutnya sibuk krja sibuk hal,laki blg awal ninggalin selang minggu tbtb ngomong bebas gamau putus gimana kondisi memungkinkan sibukk pendidikan kerja hari tidak waktu berkabar aku tipe orang butuh kabar tidak tiap jam dia sempat janji ajak ketemu aku bingung mau nunggu gaa kabar mana lagi ldr gnii takutnya sibuk krja sibuk hal,2
halo kakak lagi kuliah atau selesai perkuliahan ceritain pengalaman kakak perkuliahan kakak circel pertemanannya kasus bullying teman bermuka palsu teman ada saat butuhnya teman miras perokok dllsoalnya pernah trauma disaat kakak akibat pertemanan guru killer mengakibatkan gapyear memulihkan tolong ceritain pengalaman kuliah kakak saya defense teman manipulatif dan tidak terulang masa kakterimakasih,halo kakak lagi kuliah atau selesai perkuliahan ceritain pengalaman kakak perkuliahan kakak circel pertemanannya kasus bullying teman bermuka palsu teman ada saat butuhnya teman miras perokok dllsoalnya pernah trauma disaat kakak akibat pertemanan guru killer mengakibatkan gapyear memulihkan tolong ceritain pengalaman kuliah kakak saya defense teman manipulatif dan tidak terulang masa kakterimakasih,2
asalamualaikum tetaplah kuat tetaplah sabar ihkas perbanyak syukur ingatkan jika mau sembuh rasa kecemasan bangun pagi muslim jngan lupa sholat subuh mandi pagi olga dikit praktik berlatih dari rumah yakin tidak terjadi rasa cemas kekwatiran hanyalah bayangan  terjadi intinya kamu hanya ketenangan sadar kamu cemas cemas obatnya tetap tenang fokus hal melihat less,asalamualaikum tetaplah kuat tetaplah sabar ihkas perbanyak syukur ingatkan jika mau sembuh rasa kecemasan bangun pagi muslim jngan lupa sholat subuh mandi pagi olga dikit praktik berlatih dari rumah yakin tidak terjadi rasa cemas kekwatiran hanyalah bayangan terjadi intinya kamu hanya ketenangan sadar kamu cemas cemas obatnya tetap tenang fokus hal melihat less,2
halo salam kenal hanya bersyukur sekarang sudah rumah lagi kemarin terkena panic serang anxiety akibat gerd membuat berani keluar rumah jujur sangat tidak masuk akal logika mengapa sangat takut mudah panik sendirian kehidupan hampir berantakan membuat berada titik terendah alhamdulilah perlahan mulai bangkit berkat dukungan dimarahin istri sudah bosan menemani kalau pergi,halo salam kenal hanya bersyukur sekarang sudah rumah lagi kemarin terkena panic serang anxiety akibat gerd membuat berani keluar rumah jujur sangat tidak masuk akal logika mengapa sangat takut mudah panik sendirian kehidupan hampir berantakan membuat berada titik terendah alhamdulilah perlahan mulai bangkit berkat dukungan dimarahin istri sudah bosan menemani kalau pergi,2
sensasi hilang faktor utama di sembuhkan walaupun sensasi hilang faktor utama sembuh tertinggal pisikomatis ini fakta alami da sembuh maag akut anxity disorder maupun kecemasan tapi pisikomatis masih ngantil sembuh faktor utama makan nasi subuh sehabis salat subuh jam pagi makan banyak pagi siang sore bnyakin konsumsi air putih ma makan serat pepaya dsb banyak perubahan kunci makan matahari terbit coba kalau percya,sensasi hilang faktor utama di sembuhkan walaupun sensasi hilang faktor utama sembuh tertinggal pisikomatis ini fakta alami da sembuh maag akut anxity disorder maupun kecemasan tapi pisikomatis masih ngantil sembuh faktor utama makan nasi subuh sehabis salat subuh jam pagi makan banyak pagi siang sore bnyakin konsumsi air putih ma makan serat pepaya dsb banyak perubahan kunci makan matahari terbit coba kalau percya,2
nasehatin dkter jiwa siang ngeluh perut mules panas perih takut mati dokter kenapa mesti takut mti kn kematian tau walupun berobat keu amerika kematian akan yang bsa menghalangi ktnya walupun di jaga dokter tetap akan mnghalangi soal mati sudah takdir nah dokter bilang aku malah takut nasehat dkter juga gimna teman yang alnya takut mati gitu apakah teman  sama,nasehatin dkter jiwa siang ngeluh perut mules panas perih takut mati dokter kenapa mesti takut mti kn kematian tau walupun berobat keu amerika kematian akan yang bsa menghalangi ktnya walupun di jaga dokter tetap akan mnghalangi soal mati sudah takdir nah dokter bilang aku malah takut nasehat dkter juga gimna teman yang alnya takut mati gitu apakah teman sama,2
