text,tokenized,cluster
disini ngalamin sadarkan crita dulu asam lambung parah ngerasain sasar sadarkan orang tua ngelantur jelas ikat kaki mata ke inggat mimpi pikiran roh di bawa kesana kemari sampai ketemu  orang tua yang sudah meninggal orang ketindihan bisa bangun bangun tidak bisa di jelasin kata kata tahun konsumsi obat alhamdulilah mendingan tapi tiap dada sesak marah sebab tidak tau knapa kpala kliyengan berat diagnosa dokter depresion badan tremor letih lesu pundak seperti kaku pandangan kabur slama aku konsumsi obat darah aku kok,disini ngalamin sadarkan crita dulu asam lambung parah ngerasain sasar sadarkan orang tua ngelantur jelas ikat kaki mata ke inggat mimpi pikiran roh di bawa kesana kemari sampai ketemu orang tua yang sudah meninggal orang ketindihan bisa bangun bangun tidak bisa di jelasin kata kata tahun konsumsi obat alhamdulilah mendingan tapi tiap dada sesak marah sebab tidak tau knapa kpala kliyengan berat diagnosa dokter depresion badan tremor letih lesu pundak seperti kaku pandangan kabur slama aku konsumsi obat darah aku kok,3
disini ngalamin sadarkan crita dulu asam lambung parah ngerasain sasar sadarkan orang tua ngelantur jelas ikat kaki mata ke inggat mimpi pikiran roh di bawa kesana kemari sampai ketemu  orang tua yang sudah meninggal orang ketindihan bisa bangun bangun tidak bisa di jelasin kata kata tahun konsumsi obat alhamdulilah mendingan tapi tiap dada sesak marah sebab tidak tau knapa kpala kliyengan berat diagnosa dokter depresion badan tremor letih lesu pundak seperti kaku pandangan kabur slama aku konsumsi obat darah aku kok,disini ngalamin sadarkan crita dulu asam lambung parah ngerasain sasar sadarkan orang tua ngelantur jelas ikat kaki mata ke inggat mimpi pikiran roh di bawa kesana kemari sampai ketemu orang tua yang sudah meninggal orang ketindihan bisa bangun bangun tidak bisa di jelasin kata kata tahun konsumsi obat alhamdulilah mendingan tapi tiap dada sesak marah sebab tidak tau knapa kpala kliyengan berat diagnosa dokter depresion badan tremor letih lesu pundak seperti kaku pandangan kabur slama aku konsumsi obat darah aku kok,3
gays kakak cemas blom kepikiran sering takut mati takut dosa takut penyakit sekarng baru sih mau hati pikiran berisik kdang memang yang halu suka lihat bayangan hitam suka mikir malikat hantu tapj kubur lgh pikirn jelek apalgh dalam keadaaan cemas kdang buruk takut kdang emosian naek turun jantung berdebar kdang perkataaan dihati diulang ulang harus diulang ulang perktaaan jelek itu gejala penyakit jiwa apa bukan ada gerd tidak tenang pikiran hati kdang dibilang tenang kdang gth laghhh kesal aku berobat tidak diterusin anak susah dibawa rs dirumah kerja aku berhenti,gays kakak cemas blom kepikiran sering takut mati takut dosa takut penyakit sekarng baru sih mau hati pikiran berisik kdang memang yang halu suka lihat bayangan hitam suka mikir malikat hantu tapj kubur lgh pikirn jelek apalgh dalam keadaaan cemas kdang buruk takut kdang emosian naek turun jantung berdebar kdang perkataaan dihati diulang ulang harus diulang ulang perktaaan jelek itu gejala penyakit jiwa apa bukan ada gerd tidak tenang pikiran hati kdang dibilang tenang kdang gth laghhh kesal aku berobat tidak diterusin anak susah dibawa rs dirumah kerja aku berhenti,3
penderita gerd anxietyaku pikir sakit pulang rawat inap selesaitapi salah kontrol ulang malah langsung disuruh psikiaterdada penuh n tidur cemas takut jika dirumah coba segala aktivitas positif merasa nyaman n sehat tiba sensasi dibadan kumat obat tidur tidak ampuh hanya obat penenang buat tidak merasa apapun itupun tidur kluarga ku melihat pun tidur merasa ketakutan dikit kagetsampai ini aku kambuh dimalam saja siang sore sering kambuh aku sudah merasa aku baik ajayuk teman sharing aku baru divonis minggu,penderita gerd anxietyaku pikir sakit pulang rawat inap selesaitapi salah kontrol ulang malah langsung disuruh psikiaterdada penuh n tidur cemas takut jika dirumah coba segala aktivitas positif merasa nyaman n sehat tiba sensasi dibadan kumat obat tidur tidak ampuh hanya obat penenang buat tidak merasa apapun itupun tidur kluarga ku melihat pun tidur merasa ketakutan dikit kagetsampai ini aku kambuh dimalam saja siang sore sering kambuh aku sudah merasa aku baik ajayuk teman sharing aku baru divonis minggu,3
mau sama laki mohon maaf sbelum kenapa laki sama perempuan sperti alamin betapa terkejutnya ketika bahwa slama menjadi selingkuhan lebih hanya wanita padahal slama ini kami habiskan berdua hari kecuali jam kerja aku pernah kehilangan kmnapun pergi selalu bawa aku dia tidak pernah pergi tapi dia masih pintar menutupi kebohongan hingga aku semua dan aku menyerah hubungan tolong laki lah jadi perempuan apa laki itu merasa bersyukur kehadiran sebagai perempuan di kehidupan nya,mau sama laki mohon maaf sbelum kenapa laki sama perempuan sperti alamin betapa terkejutnya ketika bahwa slama menjadi selingkuhan lebih hanya wanita padahal slama ini kami habiskan berdua hari kecuali jam kerja aku pernah kehilangan kmnapun pergi selalu bawa aku dia tidak pernah pergi tapi dia masih pintar menutupi kebohongan hingga aku semua dan aku menyerah hubungan tolong laki lah jadi perempuan apa laki itu merasa bersyukur kehadiran sebagai perempuan di kehidupan nya,3
umurku sdikit cerita tentangku dibilng orngnya tertutup kalau nyaman dngn berbeda orang maaf hanya berkeluh kesah sdikit tidak teman berbagi kesepian kadang merasa setdk itukah dicintai kadang iri orang teman bersahabat juga orang punya kekasih sayang menemaninya sekarang teman bisa dibilng sprti saudara percaya menyayanginya tapiskrng sprti orang asing mandirinya juga dicintai layak tulus butuh teman aku butuh hanya yang aku rasa sekarang terimakasih orang yang melihat mohon jngn menghakimi sekian akusalam damai,umurku sdikit cerita tentangku dibilng orngnya tertutup kalau nyaman dngn berbeda orang maaf hanya berkeluh kesah sdikit tidak teman berbagi kesepian kadang merasa setdk itukah dicintai kadang iri orang teman bersahabat juga orang punya kekasih sayang menemaninya sekarang teman bisa dibilng sprti saudara percaya menyayanginya tapiskrng sprti orang asing mandirinya juga dicintai layak tulus butuh teman aku butuh hanya yang aku rasa sekarang terimakasih orang yang melihat mohon jngn menghakimi sekian akusalam damai,3
lgii masalah punya suami awal nikah punya anakk jarang bantu ngurus anakk setau tugasnya mencari nafkah berhubung dan suami tinggal dirumah orang tua suatu suami ngajak ngekost tiba bertengkar orang tua karena suami bantu ngurus anakk dipikirkan orang tua kalau ngekost apa  bantuinn sisi ingin pilihan suami bertengkarnya suami sekarang tidak pernah pulang kesini tinggal ibunya tiappp liburr nyempetin kesana ketemu aku bingung harus gimana sisi lainn aku ingin sama kumpul bareng tapi suamiku benar gamau pulang kesini,lgii masalah punya suami awal nikah punya anakk jarang bantu ngurus anakk setau tugasnya mencari nafkah berhubung dan suami tinggal dirumah orang tua suatu suami ngajak ngekost tiba bertengkar orang tua karena suami bantu ngurus anakk dipikirkan orang tua kalau ngekost apa bantuinn sisi ingin pilihan suami bertengkarnya suami sekarang tidak pernah pulang kesini tinggal ibunya tiappp liburr nyempetin kesana ketemu aku bingung harus gimana sisi lainn aku ingin sama kumpul bareng tapi suamiku benar gamau pulang kesini,3
sensasi kah kalian rasakan seringa kleyengan kembung gempa lokal jantung badan mengikuti iramanya badan goyang dada kiri kanan nyeri ketusuk mual pusing pingsan pingsan perasaan mau mati pikiran mati susah fokus tangan kaki dingin berkeringat lemes tangan kesemutan kaki sertai seluruh badan berpindah kebas dengar ambulans cemas rumah kumat berkeringat dingin ketemu orang dik dekan gugup dengar suara burung cemas telinga berdenging dada panas seperti ketekan mata buram pandangan nyata bengong tau ngomong dengar orang duka cemas nyeri perut cemas leher tegang lemes tidak bertenaga di lihat sehat,sensasi kah kalian rasakan seringa kleyengan kembung gempa lokal jantung badan mengikuti iramanya badan goyang dada kiri kanan nyeri ketusuk mual pusing pingsan pingsan perasaan mau mati pikiran mati susah fokus tangan kaki dingin berkeringat lemes tangan kesemutan kaki sertai seluruh badan berpindah kebas dengar ambulans cemas rumah kumat berkeringat dingin ketemu orang dik dekan gugup dengar suara burung cemas telinga berdenging dada panas seperti ketekan mata buram pandangan nyata bengong tau ngomong dengar orang duka cemas nyeri perut cemas leher tegang lemes tidak bertenaga di lihat sehat,3
kalian anxiety ada gerd juga gerd ituh tandanyah panas dada aph lgh malam susah tidur ngerasain panas dada ngatasi nyahkalian jaga pola hidup pola makan makan teratur hari mau jarak jam jam sehari porsi usahain sudah malam makan terus mau tidur selesay makan langsung tidur makan tunggu mnt pling sbentar boleh rebahan atau tidur usahain tidur pakay bantal lebih di rempet ajh bantal terus pagi minum air hangat stelah bangun tidur smoga membantu maaf penjelasan nyh di mengerti ituh pengalaman syh untuk berjuang sembuh syh kalian juga jangan putus asa,kalian anxiety ada gerd juga gerd ituh tandanyah panas dada aph lgh malam susah tidur ngerasain panas dada ngatasi nyahkalian jaga pola hidup pola makan makan teratur hari mau jarak jam jam sehari porsi usahain sudah malam makan terus mau tidur selesay makan langsung tidur makan tunggu mnt pling sbentar boleh rebahan atau tidur usahain tidur pakay bantal lebih di rempet ajh bantal terus pagi minum air hangat stelah bangun tidur smoga membantu maaf penjelasan nyh di mengerti ituh pengalaman syh untuk berjuang sembuh syh kalian juga jangan putus asa,3
ngalamin gerd anxiety level tertinggi ngalamin pada sembuh berlalu tepatnya kambuh bulan ini kambuh banyak pikiran telat makan aku kambuh dibilang level karena aku sering sulit bernafas narik nafas plong kalau nguap sering gagal rasanya sakin sekitar panik berbeda yang kalau aku nafas ngos ngosan bisa dikendalikan panik takut mati takut suara burung takut keramaian sensasinya perut panas begah perut penuh dan banyak tapi aku rasa masih bisa dialihkan pikiran hal kadang hilang sebentar namun sekarang berbeda aku merasa nyaman,ngalamin gerd anxiety level tertinggi ngalamin pada sembuh berlalu tepatnya kambuh bulan ini kambuh banyak pikiran telat makan aku kambuh dibilang level karena aku sering sulit bernafas narik nafas plong kalau nguap sering gagal rasanya sakin sekitar panik berbeda yang kalau aku nafas ngos ngosan bisa dikendalikan panik takut mati takut suara burung takut keramaian sensasinya perut panas begah perut penuh dan banyak tapi aku rasa masih bisa dialihkan pikiran hal kadang hilang sebentar namun sekarang berbeda aku merasa nyaman,3
selalu cemas berbicara bertindak orang disekitar kerja kadang terbawa rumah kecemasan takut salah paham ucapan selalu membicarakan sesuatu yang bagi berhubung kerja lingkungannya toxcid kadang heran mereka menyukai padahal pendiam di tempat kerja karena selalu pernah dianggap hal buruk aku cepat menyebar seantero tempat kerja klarifikasi percuma ucapan aku  yang dengar tapi untuk resign tidak karena adalah nya penghasilan aku mohon masukannya aku bertahan situasi yang sangat tidak nyaman,selalu cemas berbicara bertindak orang disekitar kerja kadang terbawa rumah kecemasan takut salah paham ucapan selalu membicarakan sesuatu yang bagi berhubung kerja lingkungannya toxcid kadang heran mereka menyukai padahal pendiam di tempat kerja karena selalu pernah dianggap hal buruk aku cepat menyebar seantero tempat kerja klarifikasi percuma ucapan aku yang dengar tapi untuk resign tidak karena adalah nya penghasilan aku mohon masukannya aku bertahan situasi yang sangat tidak nyaman,3
mohon masukan kaka memenuhi biaya hidup adik uang bayar sekolah uang saku fasilitasi kendaraan belikan hp semua usahakan aku sayang orang tua dititipkan ibu meninggalbagaimana menyikapi adik cowok susah atur sekolah sudah ganti sekolah semua swasta ini ke berulah kabur rumah sekolah jujur dirumah pernah masalah adik saja keluarga menyuruh sekolah lulus sifat kelakuan adik aku sangat tidak baik dari cara barang yang inginkannya memaksa seenak main tidak pulang sering tauran teman lingkungan jujur aku sudah di puncak kesal aku kasar mohon saran,mohon masukan kaka memenuhi biaya hidup adik uang bayar sekolah uang saku fasilitasi kendaraan belikan hp semua usahakan aku sayang orang tua dititipkan ibu meninggalbagaimana menyikapi adik cowok susah atur sekolah sudah ganti sekolah semua swasta ini ke berulah kabur rumah sekolah jujur dirumah pernah masalah adik saja keluarga menyuruh sekolah lulus sifat kelakuan adik aku sangat tidak baik dari cara barang yang inginkannya memaksa seenak main tidak pulang sering tauran teman lingkungan jujur aku sudah di puncak kesal aku kasar mohon saran,3
hi daniel thjadi terobang abing hidupnya keluarga berantakan bapak ku meninggal dapat pelecehan sual umur th menerima musutusin iya putus sekolah baru smp sekarang nyesal tidak bisa nyari kerja layak punya badan bagus wangi bersih putih banyak teman nawarin simpanan bule takut dosa pernah pacaran dosen muda universitas ternama jogja pengusaha sulsel pemilik kos san sulsel jga aku itu fity masih takut tuhan aku lepas akhirnya aku kerja waiters aku kesal yang aku butuh sekarang cuma dukung keluarga tapi mereka tidak peduli sekali,hi daniel thjadi terobang abing hidupnya keluarga berantakan bapak ku meninggal dapat pelecehan sual umur th menerima musutusin iya putus sekolah baru smp sekarang nyesal tidak bisa nyari kerja layak punya badan bagus wangi bersih putih banyak teman nawarin simpanan bule takut dosa pernah pacaran dosen muda universitas ternama jogja pengusaha sulsel pemilik kos san sulsel jga aku itu fity masih takut tuhan aku lepas akhirnya aku kerja waiters aku kesal yang aku butuh sekarang cuma dukung keluarga tapi mereka tidak peduli sekali,3
curhat suami bingung punya usaha kecilan tempat wisata kolam renang dibuatkan mertua jualan akhir pekan hasil minggu lumayan ramenya minggu hari sepi pabrik di pabrik hari kerja terkadang hari minggu di suruh lembur berangkat sempat untuk jualan mertua menegur kenapa jualannya libur bingungkan milih bekerja kebutuhan aku juga tercukupi tnpa sampingan jualan jualan aku juga kacau tidak belanja olah aku milih jualan saja kebutuhan aku juga kurang tnpa kerja istri aku juga sibuk mengurus bayi pikiran aku bercabang bingung,curhat suami bingung punya usaha kecilan tempat wisata kolam renang dibuatkan mertua jualan akhir pekan hasil minggu lumayan ramenya minggu hari sepi pabrik di pabrik hari kerja terkadang hari minggu di suruh lembur berangkat sempat untuk jualan mertua menegur kenapa jualannya libur bingungkan milih bekerja kebutuhan aku juga tercukupi tnpa sampingan jualan jualan aku juga kacau tidak belanja olah aku milih jualan saja kebutuhan aku juga kurang tnpa kerja istri aku juga sibuk mengurus bayi pikiran aku bercabang bingung,3
izin curhat semuanya sewaktu masih sekolah menyukai salah teman siswa pindahan orangnya pindah pindah sekolah kenaikan kelas pindah sekolah menyatakan perasaan itu kontaknya tahun  kabar lagi dikabarin teman kalau pindah tinggal daerah lagi berusaha mencari kontaknya  lain ketemu itu langsung chat seakan tidak bulan aku confess di tolak tahun setelahnya lebaran aku di chat duluan semenjak itu deket tiba confess ke aku akhirnya kita jadian dan sekarang dia jadi suami aku tapi sekarang dia masih sering jauh rumah,izin curhat semuanya sewaktu masih sekolah menyukai salah teman siswa pindahan orangnya pindah pindah sekolah kenaikan kelas pindah sekolah menyatakan perasaan itu kontaknya tahun kabar lagi dikabarin teman kalau pindah tinggal daerah lagi berusaha mencari kontaknya lain ketemu itu langsung chat seakan tidak bulan aku confess di tolak tahun setelahnya lebaran aku di chat duluan semenjak itu deket tiba confess ke aku akhirnya kita jadian dan sekarang dia jadi suami aku tapi sekarang dia masih sering jauh rumah,3
